"Series","Mean","Standard Error","Lower Bound","Upper Bound","Variance","N","Indicator Name","Source","Source Organization","Source Note"
"SE.PRM.ATTD",89.29588075058433,1.47008870443314,86.39656585197731,92.19519564919135,2.1611607989019084,199,"Student Attendance","Global Education Policy Dashboard","World Bank","School Survey.  Percent of 4th grade students who are present during an unannounced visit."
"SE.PRM.ATTD.1",89.29588075058433,1.47008870443314,86.39656585197731,92.19519564919135,2.1611607989019084,199,"(De Facto) Percent of 4th grade students present during an unannounced visit","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.F",89.29588075058433,1.47008870443314,86.39656585197731,92.19519564919135,2.1611607989019084,199,"(De Facto) Percent of 4th grade students present during an unannounced visit - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.M",89.29588075058433,1.47008870443314,86.39656585197731,92.19519564919135,2.1611607989019084,199,"(De Facto) Percent of 4th grade students present during an unannounced visit - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.R",88.25300184342488,2.131029982011755,84.03607808598258,92.46992560086719,4.5412887842330205,129,"(De Facto) Percent of 4th grade students present during an unannounced visit - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ATTD.1.U",89.53721691607129,1.738228034381334,86.06863687772297,93.00579695441961,3.0214366995091964,70,"(De Facto) Percent of 4th grade students present during an unannounced visit - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN",4.2380080772656905,0.04236009859779914,4.15446531919898,4.321550835332401,0.001794377953215265,191,"Operational Management","Global Education Policy Dashboard","World Bank","School Survey.  Principals/head teachers are given two vignettes:   , One on solving the problem of a hypothetical leaky roof   - One on solving a problem of inadequate numbers of textbooks.    Each vignette is worth 2 points.      The indicator will measure two things: presence of functions and quality of functions. In each vignette:   - 0.5 points are awarded for someone specific having the responsibility to fix   - 0.5 point is awarded if the school can fully fund the repair, 0.25 points is awarded if the school must get partial help from the community, and 0 points are awarded if the full cost must be born by the community   - 1 point is awarded if the problem is fully resolved in a timely manner, with partial credit given if problem can only be partly resolved."
"SE.PRM.OPMN.1",4.2380080772656905,0.04236009859779914,4.15446531919898,4.321550835332401,0.001794377953215265,191,"(De Facto) Average score for the presence and quality of core operational management functions","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.F",4.2380080772656905,0.04236009859779914,4.15446531919898,4.321550835332401,0.001794377953215265,191,"(De Facto) Average score for the presence and quality of core operational management functions - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.M",4.2380080772656905,0.04236009859779914,4.15446531919898,4.321550835332401,0.001794377953215265,191,"(De Facto) Average score for the presence and quality of core operational management functions - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.R",4.287512373602391,0.04054478498166709,4.207281561050342,4.36774318615444,0.001643879589209617,123,"(De Facto) Average score for the presence and quality of core operational management functions - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.1.U",4.226920682499246,0.050952272411745374,4.125247005915859,4.328594359082634,0.0025961340639207085,68,"(De Facto) Average score for the presence and quality of core operational management functions - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2",3.628451193167635,0.07475084824628264,3.4810272674205636,3.775875118914706,0.005587689313538776,191,"(De Facto) Average score for infrastructure repair/maintenance","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.F",3.628451193167635,0.07475084824628264,3.4810272674205636,3.775875118914706,0.005587689313538776,191,"(De Facto) Average score for infrastructure repair/maintenance - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.M",3.628451193167635,0.07475084824628264,3.4810272674205636,3.775875118914706,0.005587689313538776,191,"(De Facto) Average score for infrastructure repair/maintenance - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.R",3.6965877479028904,0.07184415661796369,3.5544211273330135,3.838754368472767,0.005161582840146495,123,"(De Facto) Average score for infrastructure repair/maintenance - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.2.U",3.6131907625327457,0.08992381280941324,3.4337505878758487,3.7926309371896427,0.008086292110182393,68,"(De Facto) Average score for infrastructure repair/maintenance - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3",4.852966742425158,0.03835085827276464,4.77733102436999,4.9286024604803265,0.00147078833025768,200,"(De Facto) Average score for ensuring  availability of school inputs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.F",4.852966742425158,0.03835085827276464,4.77733102436999,4.9286024604803265,0.00147078833025768,200,"(De Facto) Average score for ensuring  availability of school inputs - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.M",4.852966742425158,0.03835085827276464,4.77733102436999,4.9286024604803265,0.00147078833025768,200,"(De Facto) Average score for ensuring  availability of school inputs - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.R",4.880764181989088,0.032509813907761594,4.816433127158855,4.945095236819321,0.0010568880003172891,130,"(De Facto) Average score for ensuring  availability of school inputs - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.OPMN.3.U",4.846477650533964,0.04670995302504324,4.7532693904839425,4.939685910583985,0.0021818197116017456,70,"(De Facto) Average score for ensuring  availability of school inputs - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR",3.2832811061004032,0.07819532197986029,3.1290639753014826,3.437498236899324,0.006114508379534022,622,"Instructional Leadership","Global Education Policy Dashboard","World Bank","School survey.  Total score starts at 1 and points added are the sum  of whether a teacher has:   , Had a classroom observation in past year   - Had a discussion based on that observation that lasted longer than 10 min   - Received actionable feedback from that observation   - Teacher had a lesson plan and discussed it with another person"
"SE.PRM.ILDR.1",3.2832811061004032,0.07819532197986029,3.1290639753014826,3.437498236899324,0.006114508379534022,622,"(De Facto) Average score for the presence and quality of instructional leadership","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.F",0,0,NA,NA,0,0,"(De Facto) Average score for the presence and quality of instructional leadership - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.M",3.4998125788355656,0.10577711627748934,3.2897601894154582,3.709864968255673,0.011188798327981501,323,"(De Facto) Average score for the presence and quality of instructional leadership - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.R",3.1432154601566262,0.06340068817024018,3.017756939891752,3.2686739804215006,0.004019647260460033,358,"(De Facto) Average score for the presence and quality of instructional leadership - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.1.U",3.3026745744972654,0.08834287492577055,3.1263891122696976,3.4789600367248332,0.007804463550150338,264,"(De Facto) Average score for the presence and quality of instructional leadership - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2",86.27781771700278,2.4922827550297084,81.36252757062671,91.19310786337884,6.211473331018474,622,"(De Facto) Percent of teachers reporting having had their class observed","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.F",0,0,NA,NA,0,0,"(De Facto) Percent of teachers reporting having had their class observed - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.M",84.87387679819743,3.528530059380916,77.86691540430503,91.88083819208983,12.450524379954691,323,"(De Facto) Percent of teachers reporting having had their class observed - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.R",79.86663780217744,4.367487588154426,71.22416804516527,88.5091075591896,19.074947832682966,358,"(De Facto) Percent of teachers reporting having had their class observed - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.2.U",87.16550872950612,2.7371383691061584,81.70363415293022,92.62738330608201,7.4919264516331205,264,"(De Facto) Percent of teachers reporting having had their class observed - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3",86.22963438798186,2.4926215640832914,81.31367604101771,91.145592734946,6.213162261733034,622,"(De Facto) Percent of teachers reporting that the classroom observation happened recently","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.F",0,0,NA,NA,0,0,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.M",84.87387679819743,3.528530059380916,77.86691540430503,91.88083819208983,12.450524379954691,323,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.R",79.47045952119994,4.322456577055334,70.91709800861807,88.02382103378181,18.683630860528915,358,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.3.U",87.16550872950612,2.7371383691061584,81.70363415293022,92.62738330608201,7.4919264516331205,264,"(De Facto) Percent of teachers reporting that the classroom observation happened recently - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4",18.27155528386149,3.047684128953662,12.260900297752546,24.28221026997043,9.28837854987604,622,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.F",0,0,NA,NA,0,0,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.M",18.471881116098007,4.761402155313288,9.016680077246768,27.927082154949247,22.670950484622022,323,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.R",17.329669802410347,3.951346122320278,9.510668907190663,25.14867069763003,15.613136178375496,358,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.4.U",18.401968606806633,3.421558556367586,11.574354810507169,25.2295824031061,11.707062954652239,264,"(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5",5.82631483829079,2.669958885454566,0.5606111076771212,11.092018568904457,7.128680450017788,374,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.F",0,0,NA,NA,0,0,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.M",9.235148817905921,4.052897348368152,1.18689791015907,17.28339972565277,16.425976916409596,244,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.R",3.8724963410628286,1.4450070386226823,1.0130881852531632,6.7319044968724935,2.088045341669094,200,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.5.U",6.072140133345023,3.0005128811030466,0.08470990074884543,12.059570365941202,9.003077549665305,174,"(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6",64.36643774277083,3.927607042714164,56.62039522133949,72.11248026420216,15.4260970819779,622,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.F",0,0,NA,NA,0,0,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.M",71.41700173480866,3.5877837126807512,64.29237432868683,78.5416291409305,12.872191968977276,323,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.R",55.8529901919936,3.269563809217438,49.3831134563567,62.32286692763049,10.690047502544445,358,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.6.U",65.54520841784856,4.397553276380037,56.770027480524675,74.32038935517244,19.3384748186008,264,"(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7",39.76439060972591,6.449963447567766,27.043746567899394,52.485034651552425,41.602028474960264,622,"(De Facto) Percent of teachers reporting having lesson plans","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.F",0,0,NA,NA,0,0,"(De Facto) Percent of teachers reporting having lesson plans - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.M",24.728675474153967,4.894118676763938,15.009925726212359,34.447425222095575,23.9523976222496,323,"(De Facto) Percent of teachers reporting having lesson plans - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.R",34.922104243240376,6.995800851039237,21.07867685831318,48.76553162816757,48.94122954740132,358,"(De Facto) Percent of teachers reporting having lesson plans - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.7.U",40.43485285608352,7.243455529520095,25.980762390732465,54.88894332143458,52.46764800813524,264,"(De Facto) Percent of teachers reporting having lesson plans - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8",83.76534637378519,3.778824768090194,76.31273285712419,91.2179598904462,14.279516627931907,433,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher)","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.F",0,0,NA,NA,0,0,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.M",84.5267094046315,4.993668591461417,74.61027325546567,94.44314555379734,24.936726001348255,231,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.R",75.35665084730519,3.5330122483831614,68.36545719386018,82.3478445007502,12.482175547225442,234,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.ILDR.8.U",84.77805694189063,4.154714460765158,76.48745331647146,93.06866056730979,17.261652250491117,199,"(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW",2.362930435655882,0.12597089432493508,2.114490127526336,2.611370743785428,0.01586866621702396,200,"Principal School Knowledge","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1",2.362930435655882,0.12597089432493508,2.114490127526336,2.611370743785428,0.01586866621702396,200,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.F",2.362930435655882,0.12597089432493508,2.114490127526336,2.611370743785428,0.01586866621702396,200,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.M",2.362930435655882,0.12597089432493508,2.114490127526336,2.611370743785428,0.01586866621702396,200,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.R",2.8929899522992337,0.19592531478575093,2.5052891120583864,3.280690792540081,0.03838672897389559,130,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.1.U",2.239192243748308,0.14542455939596666,1.9490020536067825,2.5293824338898334,0.021148302475511034,70,"(De Facto) Average score for the extent to which principals are familiar with certain key aspects of the day-to-day workings of the school - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2",59.111106473695685,2.7488721296143948,53.68976972325127,64.53244322414011,7.556297984970778,200,"(De Facto) Percent of principals familiar with teachers' content knowledge","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.F",59.111106473695685,2.7488721296143948,53.68976972325127,64.53244322414011,7.556297984970778,200,"(De Facto) Percent of principals familiar with teachers' content knowledge - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.M",59.111106473695685,2.7488721296143948,53.68976972325127,64.53244322414011,7.556297984970778,200,"(De Facto) Percent of principals familiar with teachers' content knowledge - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.R",65.34393634403432,3.587504382630073,58.24491259085388,72.44296009721477,12.870187695389982,130,"(De Facto) Percent of principals familiar with teachers' content knowledge - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.2.U",57.656101753646205,3.2785048861879145,51.11394711171729,64.19825639557513,10.74859428875803,70,"(De Facto) Percent of principals familiar with teachers' content knowledge - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3",100,0,100,100,0,200,"(De Facto) Percent of principals familiar with teachers' experience","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.F",100,0,100,100,0,200,"(De Facto) Percent of principals familiar with teachers' experience - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.M",100,0,100,100,0,200,"(De Facto) Percent of principals familiar with teachers' experience - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.R",100,0,100,100,0,130,"(De Facto) Percent of principals familiar with teachers' experience - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.3.U",100,0,100,100,0,70,"(De Facto) Percent of principals familiar with teachers' experience - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4",65.26067917475847,2.51129219977887,60.30789852443574,70.21345982508119,6.306588512670196,199,"(De Facto) Percent of principals familiar with availability of classroom inputs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.F",65.26067917475847,2.51129219977887,60.30789852443574,70.21345982508119,6.306588512670196,199,"(De Facto) Percent of principals familiar with availability of classroom inputs - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.M",65.26067917475847,2.51129219977887,60.30789852443574,70.21345982508119,6.306588512670196,199,"(De Facto) Percent of principals familiar with availability of classroom inputs - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.R",73.16807940592194,4.5880608795748055,64.08913491101342,82.24702390083047,21.050302634684737,129,"(De Facto) Percent of principals familiar with availability of classroom inputs - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PKNW.4.U",63.43080071268705,2.8566681348034013,57.730408202281225,69.13119322309288,8.160552832401144,70,"(De Facto) Percent of principals familiar with availability of classroom inputs - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN",3.549750640546498,0.06439548128554796,3.422749611471759,3.676751669621237,0.004146778009997358,200,"Principal Management Skills","Global Education Policy Dashboard","World Bank","Score of 1,5 based on sum of following:   - 1 Point. School Goals Exists    - 1 Point. School goals are clear to school director, teachers, students, parents, and other members of community (partial credit available)   - 1 Point. Specific goals related to improving student achievement ( improving test scores, improving pass rates, reducing drop out, reducing absenteeism, improving pedagogy, more resources for infrastructure, more resources for inputs)    - 1 Point. School has defined system to measure goals (partial credit available)"
"SE.PRM.PMAN.1",3.549750640546498,0.06439548128554796,3.422749611471759,3.676751669621237,0.004146778009997358,200,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.F",3.549750640546498,0.06439548128554796,3.422749611471759,3.676751669621237,0.004146778009997358,200,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.M",3.549750640546498,0.06439548128554796,3.422749611471759,3.676751669621237,0.004146778009997358,200,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.R",3.4961456100224626,0.07007712693464843,3.3574756223083297,3.6348155977365955,0.004910803719414829,130,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.1.U",3.562264309947622,0.077712552968373,3.4071913249171377,3.7173372949781065,0.006039240888862179,70,"(De Facto) Average score for the extent to which principals master two key managerial skills - problem-solving in the short-term, and goal-setting in the long term - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2",3.97014687970285,0.09576175836210954,3.7812851519045076,4.159008607501192,0.009170314364603057,200,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.F",3.97014687970285,0.09576175836210954,3.7812851519045076,4.159008607501192,0.009170314364603057,200,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.M",3.97014687970285,0.09576175836210954,3.7812851519045076,4.159008607501192,0.009170314364603057,200,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.R",3.925849726426364,0.10154255498529098,3.724915335017833,4.1267841178348945,0.010310890472940842,130,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.2.U",3.9804876989523477,0.11582251760749536,3.7493674635066045,4.21160793439809,0.013414855584938573,70,"(De Facto) Average score for the extent to which principals master problem-solving in the short-term - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3",3.1293544013901466,0.07733709406499076,2.9768298711618435,3.28187893161845,0.005981026118417229,200,"(De Facto) Average score for the extent to which principals master goal-setting in the long term","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.F",3.1293544013901466,0.07733709406499076,2.9768298711618435,3.28187893161845,0.005981026118417229,200,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Female","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.M",3.1293544013901466,0.07733709406499076,2.9768298711618435,3.28187893161845,0.005981026118417229,200,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Male","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.R",3.0664414936185613,0.08187256798782672,2.9044304567279635,3.228452530509159,0.006703117388921308,130,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Rural","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.PMAN.3.U",3.144040920942897,0.09323992641617283,2.9579835446106193,3.3300982972751747,0.008693683878093324,70,"(De Facto) Average score for the extent to which principals master goal-setting in the long term - Urban","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT",3.5944294460122603,0.05220285986360763,3.491474754301455,3.697384137723066,0.002725138577939456,621,"Policy Lever (Teaching) - Attraction","Global Education Policy Dashboard","World Bank","In the school survey, a number of De Facto questions on teacher attraction are asked.  0.8 points is awarded for each of the following:   , 0.8 Points. Teacher satisfied with job   - 0.8 Points. Teacher satisfied with status in community   - 0.8 Points. Would better teachers be promoted faster?   - 0.8 Points. Do teachers receive bonuses?   - 0.8 Points. One minus the fraction of months in past year with a salary delay."
"SE.PRM.TATT.1",NA,NA,NA,NA,NA,1,"(De Jure) Average starting public-school teacher salary as percent of GDP per capita","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.2",88.53428524524362,1.8047092820882726,84.97503028774737,92.09354020273987,3.2569755928555684,622,"(De Facto) Percent of teachers reporting being satisfied or very satisfied with their social status in the community","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.3",91.49884712185666,1.4756654188730447,88.5885338044385,94.40916043927481,2.1775884284577587,621,"(De Facto) Percent of teachers reporting being satisfied or very satisfied with their job as teacher","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.4",4.185464810906837,1.4299222355370906,1.36536638498176,7.0055632368319145,2.044677599683391,622,"(De Facto) Percent of teachers reporting having received financial bonuses in addition to their salaries","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.5",1.3840639461251438,0.7435832654441109,-0.0824339824391489,2.8505618746894363,0.5529160726485272,622,"(De Facto) Percent of teachers reporting that there are incentives (financial or otherwise) for teachers to teach certain subjects/grades and/or in certain areas","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.6",45.292263774133794,5.492609773347402,34.459716527101406,56.12481102116618,30.1687621222714,622,"(De Facto) Percent of teachers that performance matters for promotions","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.8",62.55254076194087,21.193122311635584,20.755379079905566,104.34970244397617,449.14843331594597,622,"(De Facto) Percent of teachers that report salary delays in the past 12 months","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.DF",NA,NA,NA,NA,NA,1,"(De Facto) Policy Lever (Teaching) - Attraction","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TATT.DJ",3.5944294460122603,0.05220285986360763,3.491474754301455,3.697384137723066,0.002725138577939456,621,"(De Jure) Policy Lever (Teaching) - Attraction","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP",4.1187056234872665,0.08481119403986212,3.9514406430089366,4.2859706039655965,0.007192938634467144,622,"Policy Lever (Teaching) - Selection & Deployment","Global Education Policy Dashboard","World Bank","School Survey.  The De Facto portion of the Teacher Selection and Deployment Indicator considers two issues: how teachers are selected into the profession and how teachers are assigned to positions (transferred) once in the profession. Research shows that degrees and years of experience explain in little variation in teacher quality, so more points are assigned for systems that also base hiring on content knowledge or pedagogical skill.  2 points are available for the way teachers are selected and 2 points are available for deployment.     Selection   , 0 Points. None of the below   - 1 point.  Teachers selected based on completion of coursework, educational qualifications, graduating from tertiary program (including specialized programs), selected based on experience   - 2 points. Teacher recruited based on passing written content knowledge test, passed interview stage assessment, passed an assessment conducted by supervisor based on practical experience, conduct during mockup class.      Deployment   - 0 Points. None of the below   - 1 point.  Teachers deployed based on years of experience or job title hierarchy or other criteria   - 2 points. Teacher deployed based on performance assessed by school authority, colleagues, or external evaluator, results of interview."
"SE.PRM.TSDP.1",NA,NA,NA,NA,NA,1,"(De Jure) Requirements to enter into initial education programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.2",-999,NA,NA,NA,NA,1,"(De Facto) Average quality of applicants accepted into initial education programs","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.3",NA,NA,NA,NA,NA,1,"(De Jure) Requirements to become a primary school teacher","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.4",4.475770609886115,0.09486929770504711,4.288668996611229,4.662872223161001,0.009000183647048857,622,"(De Facto) Requirements to become a primary school teacher","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.5",NA,NA,NA,NA,NA,1,"(De Jure) Requirements to fulfill a transfer request","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.6",3.7616406370884174,0.1912713639746228,3.3844144781660255,4.138866796010809,0.03658473467671263,622,"(De Facto) Requirements to fulfill a transfer request","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.7",-999,NA,NA,NA,NA,1,"(De Jure) Selectivity of teacher hiring process","Global Education Policy Dashboard","World Bank",NA
"SE.PRM.TSDP.DF",4.1187056234872665,0.08481119403986212,3.9514406430089366,4.2859706039655965,0.007192938634467144,622,"(De Facto) Policy Lever (Teaching) - Selection & Deployment","Global Education Policy Dashboard","World Bank",NA
